column,feature_importance
mat_col_tec_w2v=049,66.03721638520558
col_tec_pro_w2v=018,66.02410064140956
hist_mat_col_tec_pro_w2v=015,65.89260128388803
col_tec_pro_w2v=014,65.8178677757581
hist_mat_col_tec_pro_w2v=010,65.80636139959097
agg_sum_agg_palette_sum_color_b_grpby_art_series_id,65.73206481834252
mat_col_tec_w2v=061,65.71761096020539
hist_mat_col_tech_pro_acq_w2v=039,65.54231778532267
hist_mat_col_tec_pro_w2v=025,65.3350600687166
hist_mat_col_tec_pro_w2v=041,65.19709146146973
agg_mean_agg_palette_sum_color_g_grpby_art_series_id,65.14794338742892
hist_col_tec_w2v=010,65.14764021337032
mat_col_tec_w2v=019,65.13640568653743
agg_sum_sub_title_h*w*t*d_grpby_art_series_id,65.11124650140603
mat_tec_w2v=010,65.10059748589993
col_tec_pro_w2v=055,65.08265807727973
hist_mat_col_tec_pro_w2v=016,64.90121108293533
occupation_w2v=011,64.64201371868451
hist_col_tec_w2v=021,64.48050007224083
agg_max_ratio_palletSumColorG_SubTitleH*W*T*D_grpby_principal_maker,64.32030542691548
occupation_w2v=024,64.24259117245674
col_tec_pro_w2v=063,62.57749199370543
hist_mat_col_tec_pro_w2v=028,62.53155779838562
long_title_words_vs_unique,62.406339168548584
tec_pro_w2v=061,62.36470611393452
mat_tec_w2v=047,62.14986499150594
tec_pro_w2v=001,62.0828005336225
col_tec_pro_w2v=024,61.700621162851654
col_tec_pro_w2v=038,61.59530539313952
agg_z-score_sub_title_h*w*t*d_grpby_art_series_id,61.51626270016035
tec_pro_w2v=010,61.267193699876465
mat_col_tec_w2v=056,60.93141879638036
agg_mean_agg_palette_sum_color_b&g_grpby_art_series_id,60.813222805658974
hist_mat_col_tec_pro_w2v=020,60.694026067232095
CE_long_title,60.61012021948894
mat_tec_w2v=016,60.497938764592014
hist_mat_col_tech_pro_acq_w2v=063,60.4841842999061
hist_col_tec_w2v=001,60.374712650974594
mat_col_tec_w2v=038,59.41488370299339
hist_col_tec_w2v=018,59.230391308665276
mat_tec_w2v=062,59.21657501657804
tec_pro_w2v=021,59.18017656976978
mat_tec_pro_w2v=024,59.065906785428524
agg_palette_sum_color_r&g,58.93840246895949
col_tec_pro_w2v=029,58.65792475144068
long_title_num_punctuation,58.52869604031245
occupation_w2v=006,58.42299708227316
mat_col_tec_w2v=055,58.40559286375841
tec_pro_w2v=028,58.3273698464036
agg_max_min_agg_palette_sum_color_r_grpby_principal_maker,58.286536909639835
agg_min_ratio_palletSumColorR_SubTitleH*W*T*D_grpby_principal_maker,57.85305514434973
col_tec_w2v=019,57.7736122260491
mat_col_tec_w2v=009,57.63917035857836
agg_z-score_ratio_datingPeriod_durationSurvival_grpby_art_series_id,57.52115258822838
mat_col_tec_w2v=045,57.40969228744507
occupation_w2v=015,57.30804229776064
tec_pro_w2v=038,57.00561129053434
mat_col_tec_w2v=060,56.92396573225657
tec_pro_w2v=050,56.57597652077675
agg_sum_diff_dating_year_late2early_grpby_art_series_id,56.490551218390465
mat_tec_w2v=044,56.489757696787514
agg_palette_sum_color_g,56.486968256533146
col_tec_pro_w2v=036,56.44380599757036
mat_tec_w2v=030,56.44318566222986
mat_tec_pro_w2v=021,56.28441629807154
agg_z-score_agg_palette_sum_color_b_grpby_art_series_id,56.14707297583421
hist_mat_col_tech_pro_acq_w2v=043,55.94177933037281
prod_palletSumColorRB_SubTitleH*W*T*D,55.89628869791826
agg_max_min_ratio_palletSumColorB_SubTitleH*W*T*D_grpby_art_series_id,55.501849035422005
col_tec_pro_w2v=021,55.36185551186403
agg_max_min_agg_palette_sum_color_r&g_grpby_principal_maker,55.2536686261495
tec_pro_w2v=052,54.75329663107792
title_num_words,54.624639431635536
mat_tec_w2v=009,54.57661314805349
agg_min_sub_title_h*w_grpby_principal_maker,54.3551047394673
agg_max_agg_palette_sum_color_b_grpby_art_series_id,54.13655449450016
hist_mat_col_tech_pro_acq_w2v=027,54.08235798031092
hist_mat_col_tec_pro_w2v=050,54.023815820614494
mat_tec_pro_w2v=019,53.98733454942703
mat_col_tec_w2v=039,53.78576849897703
mat_tec_pro_w2v=016,53.3892088184754
tec_pro_w2v=063,53.202753399809204
col_tec_pro_w2v=058,52.20873833199342
mat_tec_w2v=013,52.161871472994484
hist_mat_col_tec_pro_w2v=013,52.14203844219446
hist_mat_col_tech_pro_acq_w2v=017,52.03854866574208
mat_tec_w2v=021,51.98731078455845
hist_mat_col_tec_pro_w2v=018,51.94030786305666
prod_palletSumColorRBG_SubTitleH*W*T*D,51.85172120730082
hist_mat_col_tec_pro_w2v=037,51.56226126601299
col_tec_pro_w2v=054,51.522454127669334
occupation_w2v=002,51.146396458148956
mat_tec_pro_w2v=038,50.947744796673454
tec_pro_w2v=058,50.324880772580705
tec_pro_w2v=011,50.018660463392735
hist_col_tec_w2v=041,49.80427632232507
mat_tec_pro_w2v=058,49.596396992603935
occupation_w2v=013,49.52778321504593
mat_tec_pro_w2v=009,49.3836103429397
hist_col_tec_w2v=059,49.329540933171906
CE_title,49.10903169711431
occupation_w2v=000,49.089129050572716
CE_principal_maker,49.024150689442955
mat_tec_pro_w2v=051,48.36664683620135
occupation_w2v=008,47.57083665082852
hist_mat_col_tec_pro_w2v=052,47.05317915479342
agg_max_min_agg_palette_sum_color_b&g_grpby_principal_maker,46.43780166904131
hist_mat_col_tec_pro_w2v=044,46.22725532700618
agg_sum_agg_palette_sum_color_r&b&g_grpby_principal_maker,45.475278079509735
hist_col_tec_w2v=050,45.253739496072136
col_tec_pro_w2v=015,44.9318392376105
hist_col_tec_w2v=026,44.735130632917084
mat_col_tec_w2v=024,44.61942686637243
hist_col_tec_w2v=019,44.05420922239622
occupation_w2v=032,43.883693973223366
agg_std_agg_palette_sum_color_b&g_grpby_art_series_id,43.88080117106438
mat_col_tec_w2v=028,43.82419363657633
tec_pro_w2v=003,43.70046906421582
agg_palette_sum_color_r&b,43.46610362331072
tec_pro_w2v=041,43.399714924395084
hist_mat_col_tech_pro_acq_w2v=052,43.3375582161049
agg_max_sub_title_h*w_grpby_art_series_id,43.25042832891146
mat_col_tec_w2v=057,43.13552571833134
CE_principal_or_first_maker,42.6178432404995
hist_col_tec_w2v=006,42.24165738622347
mat_tec_w2v=050,42.062161500255264
mat_tec_w2v=063,42.03429518143336
agg_std_ratio_palletSumColorR_SubTitleH*W*T*D_grpby_art_series_id,41.92769391834736
tec_pro_w2v=039,41.65145801131924
col_tec_w2v=046,41.61715689301491
col_tec_pro_w2v=025,41.59155419717232
agg_max_sub_title_h*w*t*d_grpby_art_series_id,41.186644315719604
hist_mat_col_tec_pro_w2v=003,40.96307763705651
hist_col_tec_w2v=062,40.523016691207886
mat_tec_w2v=043,40.36131823062897
sub_title=t,40.335247814655304
mat_tec_w2v=031,40.153176287810005
mat_col_tec_w2v=021,40.12207697828611
hist_mat_col_tec_pro_w2v=002,40.03322504957517
col_tec_pro_w2v=062,39.83842100203037
hist_mat_col_tec_pro_w2v=058,39.538955591619015
col_tec_pro_w2v=011,39.25395910938581
col_tec_pro_w2v=048,39.24571247398853
mat_tec_w2v=042,39.15731792896986
col_tec_pro_w2v=049,37.89695633451144
hist_col_tec_w2v=042,37.585982302824654
mat_tec_w2v=037,36.86356961975495
mat_col_tec_w2v=008,36.83965159455935
hist_col_tec_w2v=051,36.72888440887133
occupation_w2v=030,36.63142537325621
occupation_w2v=034,36.23434865474701
ratio_palletSumColorB_SubTitleH*W*T*D,36.228883281350136
tec_pro_w2v=055,35.8852303798
mat_col_tec_w2v=013,35.450355768203735
agg_z-score_agg_palette_sum_color_r&g_grpby_art_series_id,34.876270155111946
mat_tec_w2v=033,34.59030217925707
hist_mat_col_tec_pro_w2v=059,34.55004441241423
mat_tec_w2v=002,34.42097253600756
agg_z-score_agg_palette_sum_color_r&b_grpby_art_series_id,34.38358657807112
col_tec_pro_w2v=035,34.36206055432558
prod_palletSumColorBG_SubTitleH*W*T*D,34.25859811902046
occupation_w2v=031,33.895255133509636
tec_pro_w2v=023,33.49075237413248
agg_max_min_agg_palette_sum_color_r_grpby_art_series_id,33.33086703221003
hist_col_tec_w2v=002,32.763910725712776
mat_tec_w2v=036,32.71518272161484
agg_std_agg_palette_sum_color_g_grpby_art_series_id,32.701448837916054
mat_tec_w2v=003,32.492953519026436
mat_tec_w2v=006,32.33283783495426
col_tec_w2v=015,32.23415204882622
occupation_w2v=001,32.233248790105186
mat_col_tec_w2v=046,32.05846866965294
mat_tec_w2v=028,31.75615054865678
hist_col_tec_w2v=005,31.61993625263373
hist_mat_col_tec_pro_w2v=000,31.56161946306626
hist_col_tec_w2v=017,31.17175693064928
tec_pro_w2v=032,31.15012449771166
mat_col_tec_w2v=000,30.945574189225834
mat_col_tec_w2v=005,30.920194407304127
mat_tec_w2v=058,30.871083577473957
occupation_w2v=016,30.79518261551857
mat_tec_w2v=046,30.677733172972996
agg_max_min_agg_palette_sum_color_b_grpby_art_series_id,30.359988470872242
occupation_w2v=054,30.06463368733724
occupation_w2v=023,29.755340198675793
mat_col_tec_w2v=032,29.719975168506306
mat_col_tec_w2v=053,29.46826409796874
mat_tec_w2v=053,29.13101041316986
mat_tec_w2v=001,28.87063467502594
mat_tec_w2v=020,28.5671660254399
occupation_w2v=020,28.46243103345235
mat_col_tec_w2v=042,27.597405537962914
mat_col_tec_w2v=050,27.52320036292076
col_tec_w2v=048,27.277419884999592
occupation_w2v=053,27.037920077641804
ratio_palletSumColorR_SubTitleH*W*T*D,26.79232783615589
title_words_vs_unique,26.670409003893536
mat_tec_w2v=034,26.40169045329094
mat_tec_w2v=051,26.37540664275487
technique_PCA=005,26.20864759882291
occupation_w2v=055,26.1507785320282
mat_tec_w2v=035,25.866310278574627
mat_col_tec_w2v=037,25.6368587911129
occupation_w2v=005,25.59685290356477
agg_z-score_agg_palette_sum_color_r&b&g_grpby_art_series_id,25.352383484443028
tec_pro_w2v=020,25.31437736749649
mat_col_tec_w2v=017,25.262003421783447
hist_col_tec_w2v=037,25.25111464659373
tec_pro_w2v=049,25.04370256016652
hist_col_tec_w2v=046,24.970917855699856
occupation_w2v=021,24.92111085851987
occupation_w2v=056,24.152993341286976
mat_col_tec_w2v=059,23.448290278514225
hist_col_tec_w2v=015,23.3980234960715
mat_col_tec_w2v=004,23.341562802592914
agg_std_agg_palette_sum_color_r_grpby_art_series_id,23.319007744391758
col_tec_pro_w2v=042,23.100078632434208
mat_col_tec_w2v=011,23.039067775011063
hist_col_tec_w2v=054,22.879384219646454
hist_col_tec_w2v=016,22.761405766010284
mat_tec_w2v=018,22.608542730410893
hist_col_tec_w2v=008,22.236316790183384
mat_col_tec_w2v=052,21.984843497474987
mat_col_tec_w2v=047,21.81333062549432
occupation_w2v=040,21.53350003560384
mat_col_tec_w2v=058,21.46171035369237
agg_std_agg_palette_sum_color_b_grpby_art_series_id,21.277985791365307
mat_col_tec_w2v=020,21.271539856990177
agg_palette_sum_color_r&b&g,21.267709294954937
mat_tec_w2v=012,21.23561020195484
hist_col_tec_w2v=011,21.129595776398975
occupation_w2v=004,21.110390146573383
mat_tec_w2v=027,21.10033179819584
technique_PCA=006,20.71452961365382
occupation_w2v=063,20.70418397585551
hist_col_tec_w2v=045,20.623951107263565
sub_title_h*w*t*d,20.438936648269493
mat_col_tec_w2v=015,20.153655121723812
mat_col_tec_w2v=048,19.906381110350292
hist_col_tec_w2v=028,19.715567767620087
occupation_w2v=061,19.7003479997317
mat_tec_w2v=040,19.385324249664944
occupation_w2v=052,19.149807681639988
mat_col_tec_w2v=012,19.08665947119395
mat_col_tec_w2v=063,18.963000923395157
mat_col_tec_w2v=033,18.891939714550972
occupation_w2v=022,18.4256867369016
mat_col_tec_w2v=002,18.25767210125923
occupation_w2v=017,18.076432938377064
mat_col_tec_w2v=043,18.059030145406723
mat_tec_w2v=026,17.90376012523969
occupation_w2v=019,17.875095675388973
hist_col_tec_w2v=061,17.678054471810658
hist_col_tec_w2v=000,17.585385392109554
col_tec_w2v=052,17.31961127122243
occupation_w2v=007,17.28010516365369
mat_col_tec_w2v=034,17.27236995100975
hist_col_tec_w2v=040,16.916003515323002
mat_tec_w2v=052,16.245773603518803
occupation_w2v=028,16.159704466660816
occupation_w2v=010,15.846462070941925
agg_max_min_sub_title_h*w_grpby_art_series_id,15.66045026977857
technique_PCA=004,15.57620982825756
technique_w2v=011,15.286227043469747
occupation_w2v=062,15.19854207833608
agg_mean_diff_dating_year_late2early_grpby_art_series_id,15.094492117563883
hist_col_tec_w2v=022,15.00365130106608
occupation_w2v=045,14.736556867758432
hist_col_tec_w2v=049,14.722024137775103
mat_tec_w2v=057,14.712976341446241
col_tec_w2v=060,14.431555569171906
agg_std_agg_palette_sum_color_r&g_grpby_art_series_id,14.258279850085577
sub_title_num_punctuation,14.232354084650675
mat_tec_w2v=056,14.206501205762228
hist_col_tec_w2v=014,14.14898552497228
mat_col_tec_w2v=018,14.134732961654663
occupation_w2v=026,14.00089598695437
occupation_w2v=049,13.91215651233991
agg_z-score_sub_title_h*w_grpby_art_series_id,13.858258038759232
technique_PCA=002,13.683209528525671
agg_max_min_agg_palette_sum_color_r&b_grpby_art_series_id,13.386543542146683
mat_tec_w2v=014,13.352820684512457
col_tec_w2v=017,13.212010035912195
mat_tec_w2v=023,13.072518522540728
technique_w2v=005,12.680986658732097
occupation_w2v=038,12.633804693818092
mat_col_tec_w2v=040,12.630704979101816
occupation_w2v=043,12.422146717707315
col_tec_w2v=008,12.38461705048879
col_tec_w2v=032,12.334292059143385
agg_max_min_agg_palette_sum_color_r&g_grpby_art_series_id,12.234763781229654
technique_PCA=003,12.065666884183884
hist_col_tec_w2v=063,12.064602971076965
occupation_w2v=047,12.052530864874521
mat_tec_w2v=039,11.703163385391235
mat_tec_w2v=038,11.422682498892149
occupation_w2v=059,11.385061144828796
occupation_w2v=046,11.351581911245981
mat_col_tec_w2v=031,11.321312402685484
occupation_w2v=027,11.317928090691566
technique_w2v=002,11.187202034393946
occupation_w2v=003,11.120879073937735
col_tec_w2v=010,11.017377495765686
occupation_w2v=025,10.919720848401388
mat_col_tec_w2v=062,10.90847560763359
technique_w2v=022,10.887796314557393
occupation_w2v=014,10.829305936892828
mat_col_tec_w2v=022,10.196057016650835
title_num_punctuation,10.03946210940679
occupation_w2v=012,9.992351601521174
mat_tec_w2v=054,9.973642110824585
col_tec_w2v=003,9.854432175556818
col_tec_w2v=047,9.808317482471466
occupation_w2v=044,9.684970696767172
col_tec_w2v=042,9.5030384461085
col_tec_w2v=056,8.974460105101267
mat_tec_w2v=041,8.940759162108103
mat_col_tec_w2v=030,8.892604445417723
occupation_w2v=050,8.839410583178202
mat_col_tec_w2v=010,8.829974641402563
col_tec_w2v=050,8.767853766679764
col_tec_w2v=053,8.055398643016815
occupation_w2v=033,7.9727000792821245
col_tec_w2v=063,7.941517477234204
principal_maker_num_unique_words,7.883716841538747
col_tec_w2v=013,7.349639455477397
col_tec_w2v=033,7.320794492959976
technique_PCA=001,6.921718428532283
technique_w2v=016,6.902019826571147
agg_std_sub_title_h*w_grpby_art_series_id,6.544959684213002
agg_std_sub_title_h*w*t*d_grpby_art_series_id,6.476756721735001
occupation_w2v=037,6.372166593869527
agg_std_dating_sorting_date_grpby_art_series_id,5.976098299026489
prod_palletMeanColorG_SubTitleH*W*T*D,5.966496745745341
technique_PCA=007,5.861186881860097
mat_tec_w2v=048,5.695164094368617
mat_col_tec_w2v=041,5.639140526453654
technique_PCA=000,5.431686997413635
occupation_w2v=036,5.349148641029994
occupation_w2v=051,5.320346633593242
technique_w2v=007,5.26898520787557
principal_maker_num_words,5.23849031329155
technique_w2v=032,4.841866556803385
occupation_w2v=058,4.756921956936519
dating_period,4.675059954325358
CE_copyright_holder,4.4419940908749895
col_tec_w2v=024,4.28954292088747
technique_w2v=036,4.223457209269205
occupation_w2v=048,4.079729994138082
col_tec_w2v=002,4.079691032568614
agg_max_min_sub_title_h*w*t*d_grpby_art_series_id,3.8507033636172614
agg_max_min_agg_palette_sum_color_g_grpby_art_series_id,3.67026021083196
col_tec_w2v=007,3.479623317718506
col_tec_w2v=011,3.3793447017669678
technique_w2v=017,3.2439332326253254
occupation_w2v=057,3.19684237241745
technique_w2v=035,3.1470188558101655
occupation_w2v=035,3.136745274066925
col_tec_w2v=012,3.1284635961055756
technique_w2v=001,3.097918975353241
col_tec_w2v=057,2.907986640930176
technique_w2v=053,2.905430730183919
occupation_w2v=009,2.84795876344045
col_tec_w2v=031,2.8471800486246743
col_tec_w2v=022,2.8352253635724387
agg_nunique_copyright_holder_grpby_principal_maker,2.7924976150194802
technique_w2v=038,2.6656102617581685
agg_mean_sub_title_h*w*t*d_grpby_art_series_id,2.6348467667897544
col_tec_w2v=005,2.6023799578348794
col_tec_w2v=009,2.552397668361664
occupation_w2v=018,2.5519853880008063
mat_tec_w2v=007,2.3259230156739554
technique_w2v=042,2.2322120507558187
technique_w2v=048,2.2250626464684804
technique_w2v=012,2.183546694119771
col_tec_w2v=023,2.158136953910192
technique_w2v=031,1.9600967029730478
col_tec_w2v=039,1.9570166269938152
col_tec_w2v=034,1.931352694829305
technique_w2v=009,1.8825152158737182
technique_w2v=014,1.842464025815328
technique_w2v=037,1.8085885961850485
col_tec_w2v=062,1.8058793221910794
technique_w2v=058,1.765449293454488
technique_w2v=018,1.667805826663971
technique_w2v=054,1.6664385626713434
technique_w2v=025,1.4996723294258119
col_tec_w2v=059,1.4368616938591003
technique_w2v=059,1.3669249534606933
technique_w2v=027,1.366817299524943
occupation_w2v=042,1.3383673429489136
mat_col_tec_w2v=054,1.3325533469518025
agg_std_agg_palette_sum_color_r&b_grpby_art_series_id,1.3111290037631989
col_tec_w2v=028,1.3105766748388608
technique_w2v=006,1.2662505527337393
col_tec_w2v=035,1.2545496424039204
col_tec_w2v=004,1.1761410137017567
technique_w2v=026,1.1461828192075094
technique_w2v=063,1.1209639449914297
technique_w2v=033,1.0720072408517203
col_tec_w2v=025,1.0652809739112854
technique_w2v=030,1.0652133305867513
col_tec_w2v=041,0.974980632464091
agg_std_agg_palette_sum_color_r&b&g_grpby_art_series_id,0.9110499968131384
col_tec_w2v=000,0.83808833360672
technique_w2v=029,0.8065775314966838
technique_w2v=034,0.7037335952123006
technique_w2v=057,0.6816255887349446
technique_w2v=021,0.6604210615158081
technique_w2v=013,0.649997345606486
col_tec_w2v=026,0.5483820041020712
technique_w2v=052,0.5163720071315765
agg_std_diff_dating_year_late2early_grpby_art_series_id,0.4870513478914897
technique_w2v=039,0.4683486620585124
technique_w2v=003,0.466484006245931
col_tec_w2v=020,0.4291793306668599
col_tec_w2v=038,0.4225200017293294
col_tec_w2v=045,0.4224066734313965
agg_max_min_agg_palette_sum_color_b&g_grpby_art_series_id,0.4158933162689209
col_tec_w2v=044,0.41179001331329346
technique_w2v=051,0.4049586613972982
col_tec_w2v=058,0.309731662273407
technique_w2v=040,0.3047873338063558
occupation_w2v=029,0.25277066230773926
col_tec_w2v=055,0.24641400575637817
agg_max_min_ratio_datingPeriod_durationSurvival_grpby_art_series_id,0.2347559928894043
col_tec_w2v=037,0.22256365915139517
technique_w2v=024,0.21444066365559897
num_of_technique,0.18690999348958334
technique_w2v=060,0.14189413189888
technique_w2v=043,0.1377493381500244
technique_w2v=062,0.11327133178710938
agg_max_min_diff_dating_year_late2early_grpby_art_series_id,0.10850666960080464
principal_maker_num_punctuation,0.1038456658522288
agg_max_min_agg_palette_sum_color_r&b&g_grpby_art_series_id,0.10016333063443501
technique_w2v=055,0.0889679988225301
technique_w2v=044,0.0870469331741333
technique_w2v=004,0.07344866593678792
technique_w2v=000,0.05589066743850708
technique_w2v=049,0.011095999677975973
